,membri_familiari,lavatrice,lavastoviglie,ascugatrice,televisioni,computer,piscina,condizionatore,1F1,1F2,1F3,2F1,2F2,2F3,3F1,3F2,3F3,4F1,4F2,4F3,5F1,5F2,5F3,6F1,6F2,6F3,7F1,7F2,7F3,8F1,8F2,8F3,9F1,9F2,9F3,10F1,10F2,10F3,11F1,11F2,11F3
718,4,2,0,1,2,4,0,1,54.252158749634006,52.451517692987416,50.4614618580359,41.754642174771185,42.6863123933726,46.5730230068426,43.171451665239346,47.51049466794811,50.02605314902225,42.296653534807994,38.10792869789802,37.594251549492,52.176695806631,42.02058876302788,40.09243664455448,37.84782948206823,28.33085642833694,31.587805010506806,40.93500600652479,31.114172317236616,33.1306561585525,42.186817722720114,40.890938000422366,35.23277592832656,42.429675695343235,37.483114847602494,40.60636372897367,52.36448078070439,41.35207886044975,36.683085989584846,52.61428594739523,40.28417253108621,44.66009844204399
719,3,1,0,0,1,0,1,0,48.62056564990233,40.220985692521324,50.046533706894216,42.811878354056994,40.568850137215804,38.51304076585419,41.906340714282955,40.70106774666316,45.16934683208748,37.94966389660431,38.5157440773302,41.94508738640145,38.42324243313393,40.65609589447626,40.370235770848474,34.61163559853107,36.5092776543356,32.322074387235006,36.07840483413431,33.13779425956625,33.144130832532746,44.48490274295546,32.062392300539386,30.511532608819092,44.283713028372055,31.558350583487606,41.08383524637025,42.60939056553456,34.70553510551463,34.17606586936735,41.72001476228004,37.54178352240732,43.63494395405426
720,1,2,2,0,3,1,1,1,41.05461435824145,44.880162379580824,42.56499824157508,40.54925726520786,43.51338902769175,45.317025565308484,46.02057154202925,39.66559838183523,46.51370737318458,37.65448007862408,37.18424955400046,46.11076387819767,37.532837234037515,31.100463797130836,43.43657839474885,40.82008145303608,27.917457710228174,34.44797698949316,31.540659879298147,28.94020092349043,29.972222795747786,32.70498322006095,34.61006713736954,28.759519504561407,34.90557864534233,36.0678518917878,44.76017538003412,46.119025628468684,42.45284084292457,44.5526941834751,42.13970389555742,32.10226167030878,42.311996939679055
721,6,0,1,2,0,1,1,1,56.15473036563405,48.62377164810283,51.31888945856313,45.72286635603766,46.22375995179682,46.07877010247132,50.982582124761656,43.78054397696616,39.94966670128639,52.084341073416006,39.50110480342729,37.50288856037061,49.78674843226388,44.655687431751886,44.07861480339109,39.265793244806254,39.90438560517613,34.12273834482584,43.592554028384306,38.62758527314012,35.83172513614787,38.325219669137056,39.817612964486734,32.34840437347921,45.29871011873713,48.04157808828471,42.991771310102735,44.07555841220172,49.09539776158877,47.80887641316153,49.35706770587522,45.096295072964054,50.226159343823944
722,3,0,0,2,4,1,0,1,45.29162641424805,39.347821569548984,47.33710536624891,41.93328345074271,40.95399346232012,42.88576499854773,43.55749797218661,41.1113838697863,46.885137106141904,44.68273668655078,42.95213091797191,35.89933048371368,40.57399618230826,42.18659370420055,31.768256964697308,41.94122331552345,36.320695606987,32.78069895463472,40.11692535369251,31.007132430089314,29.57057067062284,40.74507451147466,35.76633015545302,27.665979679043325,46.65693618640647,44.0668501099831,42.708497827892884,46.26847813353985,36.520558428550714,45.78682748135092,48.39378116932272,39.67469643463425,42.76531580534523
723,1,0,0,1,4,0,1,1,44.49747504222461,37.67900332156797,42.03893180295134,47.63900272976246,38.77376421173352,45.78797890794986,42.06502100680395,42.984048980626866,44.82647089931957,34.27680135163675,41.66623748624977,32.39123562684529,34.17607236997944,32.023686963855205,33.13656398919358,34.733076036869214,29.162785548717643,33.169109356456005,31.678731107239855,24.423032694702567,31.053865715988973,32.18431482958016,32.515826620138554,32.219077362360956,38.8931862408557,34.69831789822035,40.38103383115883,47.300992383198654,32.051167611540166,38.06553454805253,40.53498937363758,31.84647659339944,38.01238949037023
724,1,2,0,2,1,0,0,0,48.756425777966165,38.6237923144905,42.28791214568805,44.17545057476562,35.98809709363675,34.98280652180439,41.50994688212241,38.26826543577914,37.31399291976382,41.107717672909416,39.116115058645306,38.40831287193921,35.21317840095423,36.22222159529106,40.63171181872637,30.1106530002001,28.567005225696974,30.782245052186813,32.44663206731481,26.406056463722066,31.406364127360913,31.112575134259618,35.088914737391015,31.634242574743077,44.710832921141424,31.46265448811,39.39647810350082,38.357684385368316,41.25483728071381,32.43832565831848,46.81064905872587,40.71576666282405,40.10129567407538
725,6,2,2,1,2,1,1,0,52.58348053559572,48.481085663046386,54.03952848636436,46.49340681969637,43.920582563635215,45.63302382405099,52.232805735112734,49.54790291197858,41.712066645846214,52.194452452639226,37.246051926454776,48.954207077443044,45.55903418784251,40.4221263551165,52.10755695429893,44.78446988814585,36.88932994493322,43.83764906058492,47.944528783014995,27.400657403013472,39.15049265414967,40.2190349686848,40.026674050750806,39.44884765633087,46.153996736602764,36.951463142892045,44.97872272965461,47.857517038296734,42.120292420253264,44.27702204589386,49.10853798145168,52.84531830588483,48.047783779872205
726,4,0,2,1,2,1,0,0,50.687326115521,48.360109300730436,49.81205417810925,47.854851324326425,47.74807964668924,39.825057869115724,45.90504602087269,40.53314821538203,40.817873548297065,46.37299774857038,39.13925850094358,48.702460164147276,44.29850604916051,33.40210126205696,37.745352102691726,43.17751912043338,28.559640657569883,40.04985635547159,36.06698514682603,28.79841055969857,30.102963140429317,43.18212334380541,31.79990848392865,38.30367440646279,43.795316837889075,39.03974369882148,38.70885481595353,47.8800964214026,47.48421251444612,36.54279382241864,53.802340917432076,44.66819993279714,42.288543664974775
727,2,2,1,0,2,3,1,1,51.57587454758696,49.70707211439661,45.330430290145834,45.63607936582495,44.92242224920061,41.978470640335885,41.348334015601104,40.39913487891779,44.433580179582435,40.6253655955965,34.388365645608815,39.95216574227618,35.86668321328102,39.72227375883144,32.86626703975707,40.04040069014733,31.615289442117746,31.92881401336671,37.89346971406028,33.04514852383405,34.27479417166077,35.81877280050217,39.47680219514905,31.522659449430126,40.87035306257134,36.19794829875436,39.1418435391017,43.01436630745135,43.03353946354492,38.48426824380621,45.23093597645005,43.93589394793078,49.153522247001284
728,4,0,2,1,4,1,1,1,55.87784434459916,39.14736392268303,52.69433806527015,53.10219644691964,50.877592024604795,49.720346522834724,51.3324800086328,48.796267274933015,44.82397676299761,47.527914527618854,41.78084154274045,44.315452731569074,39.846400796869645,41.86346071723387,38.58751976089389,41.81286631904115,33.09210106775455,35.400796981835676,40.12489696676615,30.87149181185257,32.30389324795666,44.50678705857573,34.19877144661663,33.269597808748316,50.286283143737364,43.38369335082134,39.687926010951216,52.61850752928194,43.99110148993292,38.87034194935709,47.07811069597437,43.4863642214987,42.445915288111465
729,1,1,0,0,0,2,1,0,45.9701242976193,43.29130306762022,38.119250588385775,43.310429711545034,34.345143459836855,40.31568387313526,36.0246953462466,34.76539643512332,35.076640231510076,34.28955998816739,36.22691175853265,37.499269553466,34.63631082130751,35.920493476306646,28.909206330501792,36.1224385459226,28.36227801502024,27.904380249729915,35.74139854541779,25.919904680957746,28.66993631729949,38.89824285530589,25.89286052358838,30.994164285082967,43.44731460599303,37.733420294548935,32.48296608319179,45.579772301036705,41.29756550319243,35.51050251611408,45.824824495584686,40.61698048114459,41.96853781204574
730,2,1,0,2,3,4,0,1,54.76966573090266,43.9626921107001,47.261897846879016,47.75005319015076,47.30098935182487,50.488233173013576,40.90494671925918,36.311000024562766,40.95617676257016,42.96184420701564,45.99380756949548,37.070252848610295,37.0560780983347,39.42770885287036,37.93073616713578,37.59958299087551,28.306701665075007,30.00244035824982,39.818039329730404,34.43932090008934,29.695708137423274,39.690250030643746,34.98206228569119,30.38421540522292,40.060992985713476,33.645241702669786,42.47344465672097,42.57425074481123,42.67866966135635,41.924953516276105,41.664924440433715,41.68777427830345,45.638001921151265
731,6,0,1,1,3,0,1,1,51.2417078480085,51.32398045714973,48.77370160698123,53.45995219246324,53.076336402395754,54.363902645836305,51.142927485332166,42.58034702286961,44.268385645727996,45.37207215445885,45.83750220948939,45.69510421233699,42.79333467553314,42.026483062160885,46.834844818260876,48.209821682948096,42.52259800508996,33.108616821213786,38.68340667501454,39.19522438609647,38.096580659619335,41.98942592960611,44.043191891979546,34.42268233185604,50.957511700274274,44.46523566049136,43.620863320069695,42.813439651694466,46.65983764847197,45.51550327186954,45.85300301998785,46.257941134303834,50.10703437443371
732,5,2,1,0,0,3,0,1,50.0100907024547,52.35104012727425,52.699263843649796,53.754961941974535,50.39923584261434,47.0783265159486,50.95406032871856,41.9022289400554,39.47312535155136,47.11694996196533,37.41900531491689,46.038354152945956,42.79073646947615,43.63758567363296,40.10303662696418,47.81603008162492,35.27806868159701,32.96097177758312,38.73134974054113,33.67948938694025,37.57779625202422,38.78297805219269,35.30578081123764,40.4133509103667,50.86347161009708,38.55742201013441,44.14276390504598,41.603870414588826,44.23715257820854,38.42187137866435,49.95874243608534,44.71285454434709,51.728302567601276
733,3,0,0,0,4,0,1,1,51.52571157100209,41.842202034953395,49.39178504493139,45.12191232207559,39.3268251261559,44.53954043838282,42.632705303350946,42.20465489248622,42.66318777073536,37.57074586378137,37.80346655443721,35.55290571873959,43.85026100962061,36.595143202722554,31.453140626346144,39.37332811935926,36.820346489077274,31.58718295478325,41.75185082896688,33.678719456137074,30.03078690449163,36.45354905503317,35.500318039352805,30.356579765706986,41.13765872705918,41.710798060931495,41.12622017827955,43.4565454186885,36.509965383360345,45.94860691905315,41.65754707484928,39.996208650322885,39.137453290660176
734,3,0,0,2,3,1,1,1,48.1343037437377,43.608723348161696,47.98408971229361,43.87641331117282,45.69996669300543,43.99972104587176,48.73364047030117,41.37215204218097,43.10754359759986,45.92677623715127,43.44276712073977,45.83149033248374,40.77923479461051,30.88185173364158,35.89612983590679,43.093310525011624,37.50235947459441,33.17368544236961,35.20893538917479,36.30556223450558,36.118505253478794,37.42027483687337,27.93279470265271,28.74971995562061,39.80655822728392,44.01334075661073,45.11848351301346,42.174603385609814,47.19377551563994,36.31511683086688,50.1592241731608,37.94940090840373,46.90123624945381
735,3,1,1,0,0,2,0,0,47.25368377516847,48.5772202666637,45.87482413452467,41.91105356911634,44.233569471398994,47.35528170929415,43.10263169821813,33.63647284929533,36.856655092178045,40.31492003954977,34.871709308057845,34.18239026592858,34.8944907387938,40.71597277518142,42.147248650777705,40.33203559476071,25.6049469531217,33.18280641441953,35.30663011915865,26.134289027237983,36.46520672046789,41.506302862518616,31.81426575098707,32.036679778794266,41.66917378723597,34.27271055656131,41.108929798214305,41.91496860487275,43.039782714466185,44.389722340106815,48.149999255044506,36.91803510051473,35.929104560502076
736,5,1,1,1,2,4,0,0,43.302551072923066,42.78819924847181,46.03350361984906,45.52190347342887,49.55481730485629,53.93517304571972,48.06304094473734,41.08048843793438,41.09016876519915,43.69031141726481,37.426536580525344,48.2709927424884,43.01229504426169,42.474084846673094,44.758074644203084,48.02671590808082,37.155644142682775,37.47085371637988,34.28955590087044,37.06071072013534,40.827480765098066,36.81838843814679,38.802274423604615,40.30794703509103,46.68572558705076,42.219630733607666,48.89613698749364,45.71269962775439,37.40613872124764,49.40657443800031,49.055665115633836,41.538265374331296,41.352473909071136
737,2,2,0,1,3,4,1,0,47.757110756937465,44.5758373210217,47.36381699632012,45.73238759396601,50.69593717765599,46.46852603284178,46.65000144822527,37.89243300598273,47.27034795164772,37.2573155458586,45.38565232294569,36.379391133059244,46.838494059217325,43.70260056128475,39.34840406893813,38.95806412487062,32.29094293890295,36.52584210710174,35.03697620157759,25.64865489011648,33.38995535134461,34.49329286442749,41.48787753865945,33.166058684378704,40.96338570269438,37.938166792373956,44.86286511568858,46.34828219214332,44.306014586295824,36.51099523662792,49.52664513714259,43.767978340331794,39.70255095300473
738,4,2,2,1,3,0,1,1,52.883186436822115,52.43593043948293,44.77468349039179,46.80877272623365,52.02800446927153,45.22311645716247,42.998912519805614,49.45184635282226,41.790424225610735,40.92101398044927,46.265815102229354,39.62898694410292,49.204072179032465,39.381422061369285,41.88082275044488,42.93789164032715,38.32240892030328,39.4554727448192,39.972757891658965,31.768930847534193,36.506107516822375,42.8805343884083,44.96376771547714,33.514091507431274,49.05596181044674,38.19391063933733,44.34404695916009,51.94450023337592,40.887774701938355,44.27752686657878,49.50386044257103,46.86696589248145,48.12158519879761
739,6,0,0,1,0,2,1,0,51.488200210891804,43.1325357653207,46.874381741323674,49.31034250564014,50.22313064321978,39.03582795706269,45.348461774798665,49.17326307530462,52.279026849906195,40.63407157369472,40.946407047374244,39.03078386632156,38.7818491959814,36.16942278378475,42.50235358977418,45.20466250962595,31.61430138877873,36.517827032859216,40.01010163609447,27.931336018512745,34.85917269045277,40.48885282620394,32.701441500717586,31.34693401595083,50.94457950978661,42.469985557404584,39.64882656731029,51.55278778780324,43.59185834897585,41.463299009404345,53.38482781435044,40.94376138895228,39.20684049503089
740,6,2,0,2,0,3,0,1,51.98603475903816,55.49926415874953,54.66639677950508,50.27007127130737,44.730048084437314,48.185503404245864,59.958254457909284,42.218943326807825,45.40987390941855,49.00133875548794,45.1653714787443,43.45486907913827,44.8652799444551,38.81048338264675,42.18485190141517,46.879044633407936,41.14370022191946,33.18683734310261,51.22612124774908,40.11567160656805,43.59042100333091,50.609588067732815,36.5966776012163,37.433802865039574,40.27579157395632,51.1438523651328,42.99327493963176,44.4321082321349,45.16367986073633,53.62014790672003,50.942924449550745,37.41828823913755,52.69070884696581
741,4,0,1,0,3,0,1,0,49.40018383465869,51.94890412193024,50.75104958392263,50.97985108487584,47.97335572420013,38.23420719041931,54.262100939193445,40.945455219355175,45.472718625232005,40.33248926598192,45.985618828300204,44.76472894426139,39.66406678660422,42.828508829995094,41.133226219155546,42.521328853850996,35.119784312279876,37.34600170529003,33.227824638407036,35.29159970327685,36.47091121899568,36.25685608960654,39.0883253323061,27.540805959462023,44.0884400976231,36.59485696004501,37.23779547203753,43.33833368753036,43.934622847161506,37.27404438064912,43.56398128535565,35.586912397326714,42.525855913576805
742,6,2,2,0,4,4,1,0,52.316849258097015,45.06323450268973,57.21692565356602,54.84698914800705,52.914118882616116,48.30814430909322,51.789710298870105,51.263823022891884,53.25075562744085,53.083080218211094,50.051867967301,46.94722262178995,49.230067830908915,52.57330610290635,39.751061674402564,42.193731277481135,35.64210622610611,36.76111949548373,51.088276489185674,43.11124809613131,41.89713654079834,50.293663492154934,41.70317124680061,40.65010377584981,43.33533972206923,50.47807675085927,50.49188905129505,52.932410097206045,45.98849540481454,39.07861917427213,47.66954579117552,54.23859393667027,50.52311320166192
743,1,2,1,1,3,3,1,1,47.99600930326379,36.80898887422372,42.53693160761557,52.928724444026166,44.81042117572021,45.838757974726335,47.362141315130835,41.33709343132719,41.709526266254194,44.30794837177966,33.18501840481173,42.02201494107569,41.9677231461995,32.18874617510427,35.94626060128149,35.57063161943938,24.470632010203794,30.8656466334086,38.53233168663207,27.8099280075563,32.60837514642309,37.069499289879595,35.96182967518686,28.81791270134245,45.28947540679503,41.491403522912364,41.31197871127226,46.96927393549739,44.2870614417705,40.57689289978743,50.802949886387566,37.87683010390835,46.260380048178455
744,1,2,1,1,0,1,0,1,38.927191150324276,43.14800443210976,38.07054803401006,45.61538653476489,33.73767372982875,44.35343171094767,39.39487330002839,34.58480573443849,35.820571309828324,43.98386537173744,38.89729139336143,34.67146672340562,35.65150073563804,32.229605574408446,29.947028435007773,39.35999614578383,33.9867801779347,29.92333605543004,36.916332640497906,31.804807581356044,27.923463707820726,38.141954658332644,35.23213225110618,31.083131927239467,37.60674891169839,36.90311358817984,36.339757178303046,37.64354968839793,34.944022235047036,33.0420876553747,38.034346860977756,40.34237770791468,37.359343501742316
745,1,0,1,1,1,3,0,1,41.610164720855146,44.776840307926435,45.22745187149577,41.253264381748956,38.17645669614832,42.68742926318367,40.34130515097708,41.59819074918537,34.71887662136574,39.319649980720186,32.61684821290038,42.06539245022948,39.36072189651432,38.35948776078685,38.850972244644225,38.99483964617398,29.34612142035942,34.60938410117404,28.17894292443705,33.65649545102901,31.555338786983288,32.630616520482754,32.39280795169591,24.45974712835477,39.35231061291006,33.05126578015665,40.30591106828627,39.67028437474029,32.87009097773903,37.058789894852545,38.748537241408016,33.31369025137502,38.85535578010084
746,1,1,0,1,1,0,0,0,40.17691737207357,40.86218112128598,39.195431464925676,37.63402617721095,34.89637713388827,42.43704379129608,44.23960349251219,39.92164492137615,43.35974267308232,40.29859412024641,32.84297188641804,35.31358970822413,34.310027898842606,32.208124829823234,35.59502023557025,36.41657049084882,28.118571963277894,32.693812398521345,34.05100315683503,25.605454761771586,23.923313952816443,39.800726598454986,24.25334712864988,27.03780654764016,37.147493761242366,28.03613585017112,37.71084065172425,39.30600532385526,38.13104242043303,40.668884615094626,42.036608346805856,35.86540920894546,42.6177942247088
747,5,1,2,1,2,3,0,0,53.66363689053191,51.84345088365728,51.28929896231864,47.48696900379995,43.015673763935226,54.11441349674084,51.224217045286494,50.318526390143155,53.37480921505937,51.8632281961491,40.625757268698564,44.56810219079062,47.90748314449834,47.98175564966943,41.899389815409315,46.326462009924505,29.161228056973737,36.72641587559392,40.731691502690005,29.252769525484588,39.531964697629455,42.35512729010548,36.08433332949382,30.484023216541225,44.74755839944213,46.898069605041165,40.98706871941742,48.10251445695201,54.248373772255185,37.60672616357731,51.47086719755475,42.17049079886773,47.651029483111614
748,3,2,2,2,4,3,0,0,46.550382206119124,51.354857192216755,50.91817536004931,45.39859118515987,45.74922130834465,48.634310684881754,50.13319887982346,46.81567392303417,47.70066202557305,45.54654969094712,40.80456889656984,42.02916236189671,39.34784269084049,38.57244122860399,43.44501798276608,37.921188182229834,29.980219851621417,39.10806278747242,44.8768300708615,40.27781468897398,34.15664191172308,43.17824369464122,38.07122877067913,37.81007791379509,46.541128725326956,46.01031518279888,50.214263448475506,47.861054353177934,48.18865548171959,39.85169161575687,48.973952729735686,48.23533621518374,42.43645159230223
749,1,0,1,2,4,4,1,1,50.24149656242622,45.580484630180926,42.14435427229207,47.00827406090124,43.26817673959418,43.67171303428794,43.7952214238156,47.242245104311344,47.7716939018666,43.89367651246365,42.99091527494862,37.841879485096804,40.657450434352754,36.89985038671517,40.12124163327824,42.5466531976195,31.946835181764936,38.974540575358155,35.526060540830365,28.702846607624938,36.40860833004715,42.41232973450976,37.412492578253264,26.694228979529132,44.112644726344165,36.02290807369231,45.67288872064322,48.3795850549493,35.148262538743616,47.274684177643216,42.57069315964822,41.75290683822246,37.978698924543835
750,1,1,0,1,2,3,0,0,38.938287552454014,39.31704908163503,47.14877075245269,42.816007329557614,43.080514191645086,39.71585112257957,36.37132078823842,39.68385246794206,39.34938724982306,37.22937064718071,38.21203223985511,42.81725129832505,41.81232097934286,32.60220268788724,30.49415559548137,40.17082281529132,33.193041386815274,35.17975920891179,35.9137321560696,26.313644269991002,33.83226454154431,41.91150085864365,29.516756452563722,25.019778443566246,39.182240646906585,31.42635593713413,32.32458444311144,38.28723173753309,42.08022449245676,41.11182883230202,46.47603956729026,37.9982185073414,36.99908532480374
751,6,0,2,2,0,3,0,0,56.76544313673695,47.13797270238354,46.94544216700899,44.81420995504271,49.45989149807039,45.65482610232611,50.16677173670185,48.82199243507788,46.877972349418776,54.7069082178635,45.71365635092039,50.525742204740574,49.26466111942926,43.16599259304176,44.60434019227646,45.53454535536876,35.284209728287664,37.896200272295246,40.915028151216376,34.635512557097535,43.16064165055419,41.729319879809466,45.08544575147793,33.449499969854685,44.41269295878498,47.61852580818234,41.572089300033,46.618844248647484,45.735367365419314,48.49147126608383,53.31947043444159,50.575379655302854,49.64608850148183
752,5,2,2,1,0,1,1,1,50.453098646544795,50.12855677992366,47.07392919936034,45.481453495335714,47.23291380239093,48.70949361808445,45.31824452164796,45.50024285394591,49.83514748437422,41.54641772265575,45.43332172896158,43.748772141506635,47.26839330003705,39.34415215062302,46.241997181478624,43.799047196662535,33.19820087619771,38.19253415150666,45.22497917064829,34.81811502399491,40.24234611107222,49.42486978225509,38.33832324228877,32.036858573859305,50.03255398438988,37.56663054281298,51.323806516419076,49.837539839673404,49.940358857533205,41.833203032585644,47.7988282156244,46.16308954365855,47.75981474758924
753,3,2,1,0,2,2,1,0,50.78506104242154,45.937333261432336,41.3502442964237,46.665064899280196,44.75209642020781,41.63361708356183,44.977517849390146,49.0090883241798,49.37728318664765,42.166438492415836,40.095403375336865,45.342768066433266,37.86350298774059,39.85145255444659,42.86343340276337,41.7242083080984,31.349185193175476,30.048020331164956,31.72211263193607,33.67730717719713,38.39486430897267,38.30344703026627,35.985079467716155,34.9998601632357,41.999695425090756,35.772057917153,45.90525338407155,44.36854532107791,41.39799643641642,40.93584229197319,44.53152564533856,44.17097484631046,39.68018227249632
754,3,2,1,2,3,4,0,0,52.9504009270074,50.93507253914599,43.33654253645848,46.63557550142428,39.440510262431005,42.798795080312665,52.40294255173979,47.564349264423164,39.41163598678421,47.660223578086764,47.72678153019577,42.15751677536014,49.790310306880365,38.446878554035585,44.73734438835218,41.44707293750898,34.07082050251069,39.36630795550124,44.216834488531674,34.967871318150394,40.607628606002315,35.64042801975666,44.73889220008141,34.66697453867084,42.14656827165805,38.61583654542351,46.59994210782603,42.799164950143826,43.76105588341273,48.039329846412,49.799690593636214,37.1157850225936,40.20331749281154
755,3,0,1,2,0,2,1,1,51.09249175481517,45.64503913996962,48.60520966745406,44.105711757489125,48.07719696453676,42.18499481707588,48.63872254753568,38.45045974682333,45.20110185341167,39.59202659776554,43.116200341360006,44.68239819732478,40.27420751763113,40.44344416079679,34.33385962773384,36.76753759582221,26.602943402282452,31.571103403006013,41.12232827351346,31.472411206612335,26.110659553464867,41.18939036914114,42.08193700084985,33.56998354144518,41.43483059535061,35.88026808503956,41.475351581266445,51.66577366286706,39.97076430706653,41.91415711452818,43.157734755478046,37.7735635193141,48.01900873470247
756,4,2,0,2,0,4,1,0,46.736806324186915,42.99037261810894,49.65890642808323,47.007835839926344,39.48304593774622,41.964683376450346,47.147719091380075,38.83000832713332,43.33261707454513,47.43953843917134,36.484474225605744,43.8788122879079,47.55883563461726,38.06780067834588,40.80695701172794,38.72783465216502,33.63726789910243,36.980753282990044,39.6157796459484,32.34562344763499,33.34019694768792,39.40478389542665,39.38359373598322,35.705140847745824,49.0644163807894,38.75125363782059,42.45210139857655,47.614110475891536,34.354748534652714,46.872728859580484,50.04053997566335,33.77759724039211,49.73069608358809
757,6,0,0,2,1,2,0,1,53.57671639302362,53.33160995707094,48.95825269143613,44.00561539273018,42.93934030526094,51.69429816592405,52.26799876634785,47.77932742164844,51.24995375185839,45.73374352342211,42.82394737231121,42.945102495023114,39.96069143770031,44.934561504675386,45.9680638499691,41.86732666846802,29.329165436003954,35.34873567416316,45.25174556168059,33.29184937185624,39.74583997748969,41.00662799932794,36.18447915013011,32.91395630251665,49.735829344085616,40.66576047311785,47.984291608556646,44.633511746281066,40.108934071771785,42.41683628143226,46.32687160074704,43.79158574246553,44.23343823784314
758,2,0,1,1,4,4,1,0,46.83407544799174,50.33519500641301,50.48213935537154,44.01427433361329,43.14179400504995,49.195550339417856,41.17459806645698,45.774167886831435,39.53736280075413,49.24809608465851,47.81718628772337,44.45495969397544,40.14712427366085,34.980354662845784,36.71236708933293,36.9767689542027,34.08226520154868,42.509850346419086,41.22280004369078,32.370069155895735,38.113475870385265,45.732069789337665,38.80845353763816,26.286904199554705,50.77689900847697,39.5190895181845,46.29077875934895,48.29979703868021,47.27897613730328,39.412223511015526,50.369588632353356,45.71962091254893,40.730760877372994
759,5,1,2,1,3,0,0,1,51.38680531543021,44.58109280619531,45.447821565762666,52.62236461582606,46.13575621930738,48.639339355397,44.20756551390083,44.53839597417445,43.08397132031301,47.014356840744966,37.541355159074435,47.74231515079015,40.64852274795703,39.95544540553535,45.349325327159235,42.35461681401799,31.64357109533482,33.91493722561797,44.76057583544411,38.036772986092224,33.009696791723115,36.51544585640748,44.60701319929986,35.90500713354097,48.44047348825743,42.21808844876703,45.12478052404273,45.98745396252512,49.61656000474183,37.942510405818,44.603018982087804,48.45129152399077,44.52892766275855
760,6,0,0,1,0,4,1,0,58.85547534855476,40.33992671108987,51.52387773063537,51.40746165663279,46.9081279523732,53.51813766552158,53.156521703110876,46.71040299476493,45.81053208276289,46.990160642149085,42.404150893644655,47.89079894107209,42.69589311752042,35.00536852736199,37.126461916147406,45.04386469628197,30.33731912318921,36.196980863367564,46.76987575045336,37.20002971251134,33.96344708928506,44.6936380228762,46.43373482861069,32.631336966954876,45.789484168372304,40.13540525012732,44.86562537592271,50.45828932388249,45.832100800441864,42.86264000396136,49.110620031929486,47.70397459081392,43.24163661178461
761,6,0,1,2,3,3,1,1,55.61727284331769,44.410661599812855,45.05498295594155,54.75384220875614,48.74432656799708,48.606401116957,51.46399891058114,43.807300721808964,50.89890636038493,44.0836409822214,53.87273182222017,43.81520081867515,41.07598043447989,45.60707065638216,42.55901290689791,39.56057142498181,44.53161208707371,40.10621242345218,40.930213676365696,37.50157888173264,41.581531398706296,50.53838797815961,41.51319169829134,42.577500682353765,47.4134727899468,49.30522692237542,49.429727577110455,47.4489602122961,52.38856660980981,48.6095405551904,51.98005752411872,39.31166318575157,41.3691113697753
762,1,1,2,0,3,1,0,1,48.223845152329474,46.46775550830336,44.434927726586324,39.700078193026336,43.226662175199884,38.2945597159245,47.27547211485848,45.83868596294979,41.06965899636904,36.46827455761254,44.26756539189895,37.97081346506633,41.367443550764726,31.43767418650654,35.28412724829551,35.238453841394744,28.836740109666,36.00216492402268,37.8111088324567,21.84650885210971,31.164463825695957,41.62103119861665,26.503062643541703,27.128494587617944,38.22939133082498,38.66855326507279,39.02411850371299,47.9490608792929,38.234797275929424,36.03427810020637,45.9017825824506,41.073717241229566,45.79036351003121
763,5,1,2,2,1,1,0,1,49.925405967206004,49.59345975287919,55.45998288852413,53.44216332205493,41.85803308946155,47.28877861590535,51.10768873874324,46.59895839369396,50.224906781226395,45.08938187268173,44.717099788595135,48.33509495878276,46.00897736107128,45.20236751497969,40.7033869342665,46.738502521566886,32.412593457765894,37.143528493933026,36.97550817983196,32.37435329821005,41.245952717608176,44.59257031201473,42.53767643176191,31.145523167252538,50.953021750136465,43.10202622374079,41.91632934979382,50.38144851866956,41.82818467762001,37.980748034107236,54.563057313382636,43.057402060461385,43.5482159292743
764,5,2,2,1,4,4,1,0,56.659383549104376,48.43178120147755,54.646042118952955,46.4309466370655,48.049842054777336,50.787252819929684,50.21422924250823,45.4010225883249,48.90977286689013,42.279862008269866,40.49036980310676,49.48466146097265,52.04609557114081,42.666309611748474,39.64982895562429,50.59506840860532,37.32363940192213,49.322847277117695,47.5868508561672,42.387098798348426,40.20063999799972,48.35851844841326,48.0958100414096,37.5439851563638,41.41251067070781,37.949621471684615,42.391342083974266,52.69367230555085,46.02776935727534,42.028100472141155,55.611237963767,49.64830519883762,45.789649968861724
765,6,2,2,1,0,4,0,0,47.283547507481046,45.63397391152665,54.06215963633207,47.60614492610907,44.93887194175379,49.06731190594851,49.82610854743732,44.13629956445942,43.50068560096224,43.2703461570686,41.29855891798722,48.47771083075187,45.37926958345522,42.24350706562858,39.25688675594231,45.09145805616125,37.359695304662715,37.771238820631055,51.31716120592923,34.37101923644206,39.70825887600895,46.92557440563174,41.87354460485737,33.38544901296852,45.99088615254335,44.983147431584285,46.08099216653937,51.50069570958419,50.3967838830711,46.38920511856256,52.49983962827547,42.78347583329987,45.252538123051615
766,6,2,0,1,3,3,0,1,58.729736413314455,45.8108412547369,52.86428501039895,56.71776522939966,47.61290515227897,50.64795399913495,51.680357676360586,50.23387012639231,56.50129518392139,51.396544980805636,44.39956758916928,38.92780589308524,49.43517962352148,38.43908342459372,38.70744307607187,43.38467007453938,38.86202426132126,45.442116161414134,44.44781248878344,37.89751079631753,32.90270280244011,51.53793821794029,35.9135273395552,38.43718191104076,50.30800566504939,41.887774788715554,50.77353704734651,55.20995929281588,41.026781105241334,42.00038533660543,51.29594983219285,46.61315097147354,47.31262518381402
